Route ID,Route Name,Grade,Type,Pitches,Length (ft),Stars,Votes,Ticks,FA Info,Area Hierarchy,URL
108125526,Oxiclaw,V4 YDS,Boulder,1,12.0,2.0,1.0,2.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Reba Boulders > Kumite Boulder > 
                    Sort Routes
            ",https://www.mountainproject.com/route/108125526/oxiclaw
114429815,Under Ethical Skies,V2 YDS,Boulder,1,12.0,2.0,1.0,3.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Pool of Plenty… > Moonshine Area > Moonshine Boulder > 
                    Sort Routes
            ",https://www.mountainproject.com/route/114429815/under-ethical-skies
109316130,Just The Tip,V7 YDS,Boulder,1,14.0,3.0,1.0,0.0,Andy Bowen,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Cactus Park > Nomad's Land > 
                    Sort Routes
            ",https://www.mountainproject.com/route/109316130/just-the-tip
113170336,Thingamajig,V2 YDS,Boulder,1,8.0,1.0,1.0,0.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Pool of Plenty… > Rising Sun Area > Breaker Boulder > 
                    Sort Routes
            ",https://www.mountainproject.com/route/113170336/thingamajig
122183291,Nativity Sit,V7-8 YDS,Boulder,1,,3.8,12.0,9.0,Nick Murray,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Reba Boulders > Conception Rock > 
                    Sort Routes
            ",https://www.mountainproject.com/route/122183291/nativity-sit
113401242,Id Drive,V1 YDS,Boulder,1,14.0,2.0,2.0,1.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Zephyr Boulders > Crispr Boulder > 
                    Sort Routes
            ",https://www.mountainproject.com/route/113401242/id-drive
107147762,Back Nine,5.6 YDS,Trad,1,50.0,2.0,18.0,63.0,G. Mitchell,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Roped > Four Blocks Crag > 
                    Sort Routes
            ",https://www.mountainproject.com/route/107147762/back-nine
107810215,Broken Corner,V2 YDS,Boulder,1,20.0,3.0,9.0,14.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Rock Garden Bou… > Broken Boulder > 
                    Sort Routes
            ",https://www.mountainproject.com/route/107810215/broken-corner
119450840,Creamy Italian Dressing,5.9 YDS,Trad,1,60.0,2.0,1.0,0.0,Pasquale Verrastro,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Gateway Vicinit… > Gateway > Olive Garden > 
                    Sort Routes
            ",https://www.mountainproject.com/route/119450840/creamy-italian-dressing
118299205,Abyss,V1 YDS,Boulder,1,15.0,1.5,2.0,5.0,??,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Late Bloomer Bo… > Abyss Boulder > 
                    Sort Routes
            ",https://www.mountainproject.com/route/118299205/abyss
115386341,Bob,V0 YDS,Boulder,1,10.0,1.0,1.0,2.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Mecca Boulder Area > Pink Floyd Area > Bobcat Brothers Boulder > 
                    Sort Routes
            ",https://www.mountainproject.com/route/115386341/bob
114617175,Ananabay Itsplay,V2 YDS,Boulder,1,8.0,1.0,1.0,0.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Pool of Plenty… > Moonshine Area > Oulderbay Boulder > 
                    Sort Routes
            ",https://www.mountainproject.com/route/114617175/ananabay-itsplay
106432850,Ecylias,5.12a YDS,Trad,2,170.0,3.0,1.0,0.0,KC Baum,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Main Canyon: Un… > Quarry Wall Com… > Central Quarry Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106432850/ecylias
111066451,Shimmy Shimmy Ya,V4+ YDS,Boulder,1,16.0,2.8,5.0,4.0,Andy Bowen,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Cattle Guard Si… > O.D.B > 
                    Sort Routes
            ",https://www.mountainproject.com/route/111066451/shimmy-shimmy-ya
113180936,Crispy Crimps,V0- YDS,Boulder,1,15.0,1.0,1.0,1.0,me?,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Triangle Boulde… > Cinnamon Bear Block > 
                    Sort Routes
            ",https://www.mountainproject.com/route/113180936/crispy-crimps
111903891,Same Eyed Sun,V3 YDS,Boulder,1,14.0,2.0,1.0,,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Area 51 Boulder… > Isosplitter Stone > 
                    Sort Routes
            ",https://www.mountainproject.com/route/111903891/same-eyed-sun
115142379,Better Bad Idea,V2 YDS,Boulder,1,10.0,2.0,1.0,0.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Mecca Boulder Area > Pink Floyd Area > Aenima Stone > 
                    Sort Routes
            ",https://www.mountainproject.com/route/115142379/better-bad-idea
107530223,Ukulele Music,V1 YDS,Boulder,1,12.0,2.0,1.0,3.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Pool of Plenty… > Aqua Area > Poolside Boulder > 
                    Sort Routes
            ",https://www.mountainproject.com/route/107530223/ukulele-music
107574897,Dot Matrix,5.11- YDS,Trad,1,60.0,2.7,6.0,6.0,Jesse Zacher,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Main Canyon: Un… > Mighty Mouse Wall > Space Balls Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/107574897/dot-matrix
120845526,Squeeze to Please,5.9 YDS,Trad,1,180.0,3.0,5.0,4.0,Mike Schneiter,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Main Canyon: Un… > Mother's Buttress > Upper Mother's Buttress > 
                    Sort Routes
            ",https://www.mountainproject.com/route/120845526/squeeze-to-please
125422924,Boatman's Dance,5.10 YDS,Trad,4,300.0,4.0,2.0,4.0,"James Stover, Elizabeth Fortushniak","All Locations > Colorado > Grand Junction… > Unaweep Canyon > Main Canyon: Un… > Wall Of Plenty > 
                    Sort Routes
            ",https://www.mountainproject.com/route/125422924/boatmans-dance
121611663,Canadian Lynx,5.8 YDS,Trad,1,60.0,2.6,8.0,24.0,Alex Garhart and Randall Chapman,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Main Canyon: Un… > Wildcat Complex > Wildcat One > Wildcat One S Face > 
                    Sort Routes
            ",https://www.mountainproject.com/route/121611663/canadian-lynx
111829922,In The Pines,V2 YDS,Boulder,1,12.0,2.0,1.0,0.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Black Wave Boul… > Tomek Rock > 
                    Sort Routes
            ",https://www.mountainproject.com/route/111829922/in-the-pines
107574554,"The Bleeps, Sweeps, and the Creeps",5.10+ YDS,Trad,1,110.0,3.9,9.0,13.0,Jesse Zacher,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Main Canyon: Un… > Mighty Mouse Wall > Space Balls Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/107574554/the-bleeps-sweeps-and-the-creeps
115127867,Chance of Pity,V3 YDS,Boulder,1,11.0,2.0,2.0,1.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Four Blocks Bou… > Above Boulder/Cliff Band > 
                    Sort Routes
            ",https://www.mountainproject.com/route/115127867/chance-of-pity
120430197,No Boulder Shall Ever Be Onsighted,V8 YDS,Boulder,1,,3.0,2.0,3.0,unknown to me,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Bone Park Bould… > Due W Boulder > 
                    Sort Routes
            ",https://www.mountainproject.com/route/120430197/no-boulder-shall-ever-be-onsighted
113536045,Mournmare,V1 YDS,Boulder,1,8.0,1.0,2.0,4.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Crack Hole Area > Grizzly Rock > 
                    Sort Routes
            ",https://www.mountainproject.com/route/113536045/mournmare
114252249,Cool Side of Sun,V3 YDS,Boulder,1,12.0,2.0,1.0,0.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Triangle Boulde… > Calamity Rock > 
                    Sort Routes
            ",https://www.mountainproject.com/route/114252249/cool-side-of-sun
111305261,Of Terror,V5 YDS,Boulder,1,14.0,2.3,3.0,3.0,Kevin Hadfield,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Mecca Boulder Area > Southie Area > Aegis Rock > 
                    Sort Routes
            ",https://www.mountainproject.com/route/111305261/of-terror
120369295,Spicy Tuna,V4 YDS,Boulder,1,,3.0,2.0,2.0,Jean Nakayama,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Dave Loves Donn… > Grandmaster Boulder > 
                    Sort Routes
            ",https://www.mountainproject.com/route/120369295/spicy-tuna
108985958,Al Pastor,V2 YDS,Boulder,1,10.0,1.0,3.0,5.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Mecca Boulder Area > Other Side Of R… > Taquero Vaquero Boulder > 
                    Sort Routes
            ",https://www.mountainproject.com/route/108985958/al-pastor
109486475,Alleycat,V2 YDS,Boulder,1,13.0,2.0,1.0,0.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Mecca Boulder Area > Southie Area > Milquetoast Boulder > 
                    Sort Routes
            ",https://www.mountainproject.com/route/109486475/alleycat
109818582,Administratium,V2 YDS,Boulder,1,13.0,1.0,2.0,2.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Blue Moon Bould… > Local Group Area > Arcadia Block > 
                    Sort Routes
            ",https://www.mountainproject.com/route/109818582/administratium
114337734,Coyote Falls,V1 YDS,Boulder,1,8.0,1.0,1.0,0.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Pool of Plenty… > Moonshine Area > Okapi Rock > 
                    Sort Routes
            ",https://www.mountainproject.com/route/114337734/coyote-falls
126721715,"Typhoon, The Natural Disasters",5.12+ YDS,TR,1,70.0,2.0,1.0,0.0,"Mike Robinson, TR","All Locations > Colorado > Grand Junction… > Unaweep Canyon > Main Canyon: Un… > Quarry Wall Com… > Little Big Man Area > 
                    Sort Routes
            ",https://www.mountainproject.com/route/126721715/typhoon-the-natural-disasters
112865907,C.O.G,V6 YDS,Boulder,1,15.0,3.7,36.0,59.0,Chadd Gray,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Rock Garden Bou… > Chiseled Arete Boulder > 
                    Sort Routes
            ",https://www.mountainproject.com/route/112865907/cog
109988467,Gustato,V3 YDS,Boulder,1,9.0,1.0,1.0,0.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Mecca Boulder Area > Pink Floyd Area > Equinox Boulder > 
                    Sort Routes
            ",https://www.mountainproject.com/route/109988467/gustato
106232238,Anasazi,5.11 YDS,Trad,1,140.0,3.7,3.0,1.0,KC Baum,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Main Canyon: Un… > Access Fund Tra… > Hidden Valley Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106232238/anasazi
111746948,Element of Essence,V2 YDS,Boulder,1,11.0,1.0,1.0,0.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Bone Park Bould… > Iguanodon Boulder > 
                    Sort Routes
            ",https://www.mountainproject.com/route/111746948/element-of-essence
113866166,Quoth the Raven,V6- YDS,Boulder,1,8.0,2.0,2.0,2.0,Austin Johnson,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Pool of Plenty… > Moonshine Area > Poe Block > 
                    Sort Routes
            ",https://www.mountainproject.com/route/113866166/quoth-the-raven
108017073,Pillar 2a,5.11+ YDS,Trad,1,70.0,2.5,2.0,2.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Main Canyon: Un… > Access Fund Tra… > Sunday Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/108017073/pillar-2a
125004775,Purpz,V3 YDS,Boulder,1,10.0,3.0,1.0,1.0,the Phoenicians in the 16th century BCE,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Black Wave Boul… > Western Rust Boulder > 
                    Sort Routes
            ",https://www.mountainproject.com/route/125004775/purpz
113208039,Give Birth to Age,V1 YDS,Boulder,1,10.0,1.5,2.0,1.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Pool of Plenty… > Rising Sun Area > Regal Rock > 
                    Sort Routes
            ",https://www.mountainproject.com/route/113208039/give-birth-to-age
113484708,Wet Ink,V3 YDS,Boulder,1,14.0,2.0,1.0,0.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Crack Hole Area > Redcap Rock > 
                    Sort Routes
            ",https://www.mountainproject.com/route/113484708/wet-ink
127194028,Bathtime with Toaster,V7 YDS,Boulder,1,15.0,3.0,1.0,1.0,Charles P. Strite,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Reba Boulders > Bathtime Boulder > 
                    Sort Routes
            ",https://www.mountainproject.com/route/127194028/bathtime-with-toaster
113432361,Tough Titty Said Kitty,V1 YDS,Boulder,1,10.0,2.0,1.0,0.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Zephyr Boulders > Buena Vista Rock > 
                    Sort Routes
            ",https://www.mountainproject.com/route/113432361/tough-titty-said-kitty
107564144,Wonderbread,V2 YDS,Boulder,1,,1.3,3.0,4.0,Lewis Gillis (that I know of),"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Reba Boulders > Should of Read the Bo… > 
                    Sort Routes
            ",https://www.mountainproject.com/route/107564144/wonderbread
126786456,Anna Marie LeBeau,5.10 YDS,Sport,1,60.0,2.0,1.0,0.0,"EB Randall Chapman, 2023","All Locations > Colorado > Grand Junction… > Unaweep Canyon > Main Canyon: Un… > House of X > 
                    Sort Routes
            ",https://www.mountainproject.com/route/126786456/anna-marie-lebeau
107893170,Hypnoglitz,V4 YDS,Boulder,1,11.0,3.0,3.0,3.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Blue Moon Bould… > Fertile Crescen… > Fertile Rock > 
                    Sort Routes
            ",https://www.mountainproject.com/route/107893170/hypnoglitz
107530256,Mr Darcy's Quandry,V5 YDS,Boulder,1,11.0,2.3,4.0,6.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Mecca Boulder Area > Other Side Of R… > Austen Boulder > 
                    Sort Routes
            ",https://www.mountainproject.com/route/107530256/mr-darcys-quandry
105941814,Looking Down At The Rain,5.10+ YDS,Trad,5,480.0,3.0,7.0,13.0,"Tom Chamberlain, Rusty George, 8/2/92","All Locations > Colorado > Grand Junction… > Unaweep Canyon > Main Canyon: Un… > Raindrop Prow > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105941814/looking-down-at-the-rain
117967917,Tippy Toes,5.7 YDS,Sport,1,35.0,2.1,17.0,102.0,Rob Pizem,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Main Canyon: Un… > Access Fund Tra… > Sunday Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/117967917/tippy-toes
107488138,Endocrine Disruptor,V3 YDS,Boulder,1,13.0,2.5,11.0,8.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Mecca Boulder Area > Pink Floyd Area > Megalomania Block > 
                    Sort Routes
            ",https://www.mountainproject.com/route/107488138/endocrine-disruptor
116646712,Steel Encounters,V0-1 YDS,Boulder,1,8.0,1.0,2.0,3.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Black Wave Boul… > Euphony Stone > 
                    Sort Routes
            ",https://www.mountainproject.com/route/116646712/steel-encounters
113259804,Facebook on a Quantum Computer,V2- YDS,Boulder,1,10.0,2.0,1.0,0.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Area 51 Boulder… > Dinkling Block > 
                    Sort Routes
            ",https://www.mountainproject.com/route/113259804/facebook-on-a-quantum-computer
111833701,Mildew Harvest,V1 YDS,Boulder,1,11.0,1.0,1.0,0.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Black Wave Boul… > Tomek Rock > 
                    Sort Routes
            ",https://www.mountainproject.com/route/111833701/mildew-harvest
107130962,Gorilla in Manilla,5.10- YDS,Trad,1,80.0,3.2,23.0,46.0,"Jeremy Werlin, Jon Sedon, 2002","All Locations > Colorado > Grand Junction… > Unaweep Canyon > Main Canyon: Un… > Access Fund Tra… > Hidden Valley Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/107130962/gorilla-in-manilla
113565719,Minus Mavis & the Hair Curlers,V1 YDS,Boulder,1,8.0,1.0,1.0,1.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Reba Boulders > Peacebone Boulder > 
                    Sort Routes
            ",https://www.mountainproject.com/route/113565719/minus-mavis-the-hair-curlers
114189426,Jimmigration,V2 YDS,Boulder,1,8.0,2.0,1.0,0.0,Abner & Co.,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Triangle Boulde… > Goldilocks Boulder > 
                    Sort Routes
            ",https://www.mountainproject.com/route/114189426/jimmigration
111450347,Popeye's Demise,V4 YDS,Boulder,1,14.0,3.0,1.0,0.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Mecca Boulder Area > Mecca Area > Moby Dick Boulder > 
                    Sort Routes
            ",https://www.mountainproject.com/route/111450347/popeyes-demise
113373350,The Bad,V2 YDS,Boulder,1,9.0,1.0,1.0,1.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Zephyr Boulders > Sad Hill Boulder > 
                    Sort Routes
            ",https://www.mountainproject.com/route/113373350/the-bad
111450382,Synergy,V4 YDS,Boulder,1,14.0,3.0,1.0,1.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Mecca Boulder Area > Mecca Area > Hueco Boulder > 
                    Sort Routes
            ",https://www.mountainproject.com/route/111450382/synergy
105910510,Three's Company,5.8+ YDS,Trad,1,60.0,2.4,74.0,233.0,"KC Baum , Matt Simpson, and Scott Trainer, 8/87","All Locations > Colorado > Grand Junction… > Unaweep Canyon > Main Canyon: Un… > Access Fund Tra… > Sunday Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105910510/threes-company
107400709,Blue,V8 YDS,Boulder,1,,1.0,2.0,2.0,unknown,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Bone Park Bould… > Plethora Boulder (Rig… > 
                    Sort Routes
            ",https://www.mountainproject.com/route/107400709/blue
120494396,Los Cuates,5.10+ YDS,Sport,1,90.0,3.0,5.0,4.0,K. C. Lewis and Nate Wilson,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Roped > Pet Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/120494396/los-cuates
107564148,Sourdough,V4 YDS,Boulder,1,,1.0,1.0,1.0,Lewis Gillis,"All Locations > Colorado > Grand Junction… > Unaweep Canyon > Nine Mile Hill > Nine Mile Bould… > Reba Boulders > Should of Read the Bo… > 
                    Sort Routes
            ",https://www.mountainproject.com/route/107564148/sourdough
