Route ID,Route Name,Grade,Type,Pitches,Length (ft),Stars,Votes,Ticks,FA Info,Area Hierarchy,URL
105834737,Wet Dreams,5.9+ YDS,Sport,1,70.0,2.1,92,271.0,"Janet Robinson and Steve Sangdahl, 1997 (TR)","All Locations > Colorado > Boulder > Upper Dream Canyon > Dream Dome > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105834737/wet-dreams
105934284,Caged Bird of Pray,5.11a YDS,Trad,1,80.0,2.0,4,4.0,unknown,"All Locations > Colorado > Boulder > Upper Dream Canyon > Midnight Rock > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105934284/caged-bird-of-pray
119443775,Arcane Shift,5.9 YDS,Trad,1,70.0,2.0,1,0.0,"' Garrett L , Ewan Davies , Aug. 2020","All Locations > Colorado > Boulder > Upper Dream Canyon > Thunder Point > 
                    Sort Routes
            ",https://www.mountainproject.com/route/119443775/arcane-shift
105748523,Leviathan,5.11d YDS,Sport,2,85.0,2.9,139,358.0,"FA: Richard Rossiter and Gail Effron, 1996. FFA: Steve Sangdahl and John Baldwin","All Locations > Colorado > Boulder > Upper Dream Canyon > Oceanic Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105748523/leviathan
105748669,Weather Report,5.9 YDS,Sport,1,,2.2,66,143.0,"Richard Rossiter, Bonnie Von Grebe, 1997","All Locations > Colorado > Boulder > Upper Dream Canyon > Midnight Rock > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105748669/weather-report
110798271,A Brief Waste of Time (submitted as Unknown between Brief History & Timeless),5.10 YDS,Sport,1,80.0,1.8,23,65.0,unknown,"All Locations > Colorado > Boulder > Upper Dream Canyon > Dream Dome > 
                    Sort Routes
            ",https://www.mountainproject.com/route/110798271/a-brief-waste-of-time-submitted-as-unknown-between-brief-history-timeless
111034959,Lost in Tradslation,5.10b YDS,Trad,1,100.0,2.1,7,9.0,"Chris Weidner  July 31, 2015","All Locations > Colorado > Boulder > Upper Dream Canyon > Lost Angel > 
                    Sort Routes
            ",https://www.mountainproject.com/route/111034959/lost-in-tradslation
105757375,Digital Dilemma (a.k.a. Johnny and Stella's route),5.12a YDS,Sport,1,60.0,2.5,30,75.0,"Johnny and Stella Adams, 2002","All Locations > Colorado > Boulder > Upper Dream Canyon > Lost Angel > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105757375/digital-dilemma-aka-johnny-and-stellas-route
105846324,Midnight Cowboy,5.12a/b YDS,Sport,1,90.0,2.7,14,17.0,Dan Hare and Matt Fetbrod,"All Locations > Colorado > Boulder > Upper Dream Canyon > Midnight Rock > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105846324/midnight-cowboy
105831238,Meltdown,5.10c YDS,Sport,1,80.0,2.2,25,28.0,"Vaino Kodas, Mary Zuvela, 2004","All Locations > Colorado > Boulder > Upper Dream Canyon > Midnight Rock > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105831238/meltdown
107730008,Crucifiction,5.11a/b YDS,Trad,1,100.0,2.3,7,9.0,Rossiter?,"All Locations > Colorado > Boulder > Upper Dream Canyon > Icon > 
                    Sort Routes
            ",https://www.mountainproject.com/route/107730008/crucifiction
124223020,Bat Pod,5.12d YDS,Sport,1,25.0,2.0,1,1.0,"Matt Samet, Kevin Riley, May 2018","All Locations > Colorado > Boulder > Upper Dream Canyon > Bat Cove > 
                    Sort Routes
            ",https://www.mountainproject.com/route/124223020/bat-pod
105752341,Be Here Now,5.8 YDS,Trad,1,,1.8,10,20.0,Rossiter and friends,"All Locations > Colorado > Boulder > Upper Dream Canyon > Lost Angel > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105752341/be-here-now
117533405,Air Bud,V2- YDS,Boulder,1,,2.0,1,0.0,"Greg Skidmore, 7/19/2019","All Locations > Colorado > Boulder > Upper Dream Canyon > Dream Dome > 
                    Sort Routes
            ",https://www.mountainproject.com/route/117533405/air-bud
105867957,Weenie Roast,5.9 YDS,Trad,2,200.0,1.0,4,5.0,"Richard Rossiter & Colleen Greene, 1997.","All Locations > Colorado > Boulder > Upper Dream Canyon > Lost Angel > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105867957/weenie-roast
106347462,Jessica's Route,5.9- YDS,Trad,1,45.0,2.3,4,3.0,"Bob Horan, solo, 1/2009","All Locations > Colorado > Boulder > Upper Dream Canyon > Jessica's Block > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106347462/jessicas-route
105748556,Strange Cargo,5.11a YDS,Sport,3,,3.0,141,297.0,"Richard Rossiter & Colleen Greene, 1996","All Locations > Colorado > Boulder > Upper Dream Canyon > Lost Angel > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105748556/strange-cargo
108277387,"Down, Not Out",V3 YDS,Boulder,1,12.0,2.0,1,0.0,Greg Johnson,"All Locations > Colorado > Boulder > Upper Dream Canyon > Dream Dome > 
                    Sort Routes
            ",https://www.mountainproject.com/route/108277387/down-not-out
105845261,Hammer Down,5.11+ YDS,Sport,1,60.0,3.0,26,41.0,Horan & Lee 1998,"All Locations > Colorado > Boulder > Upper Dream Canyon > Midnight Rock > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105845261/hammer-down
105748580,Long Dong Dihedral,5.6 YDS,Trad,2,,1.3,13,26.0,Richard Rossiter,"All Locations > Colorado > Boulder > Upper Dream Canyon > Lost Angel > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105748580/long-dong-dihedral
106367940,Flight Kite,5.10b/c YDS,Trad,1,75.0,3.0,1,1.0,"BH/GC, 2009","All Locations > Colorado > Boulder > Upper Dream Canyon > Turtle Dome > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106367940/flight-kite
106347476,Sister Sweetly,5.11d YDS,Sport,1,45.0,2.5,2,4.0,"Bob Horan, 2009","All Locations > Colorado > Boulder > Upper Dream Canyon > Jessica's Block > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106347476/sister-sweetly
105748553,Gully Washer,5.9+ YDS,Sport,1,,2.1,119,267.0,"Janet Robinson and Steve Sangdahl, 1997","All Locations > Colorado > Boulder > Upper Dream Canyon > Dream Dome > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105748553/gully-washer
105762696,Life on Mars,5.10a YDS,Trad,1,80.0,0.9,8,3.0,someone in the 90s?,"All Locations > Colorado > Boulder > Upper Dream Canyon > Lost Angel > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105762696/life-on-mars
105831269,Grace Poole,5.11c YDS,Sport,1,60.0,2.5,2,1.0,"Vaino Kodas, Mary Zuvela, 2004","All Locations > Colorado > Boulder > Upper Dream Canyon > Classic Cliff > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105831269/grace-poole
105752248,Zentropa,5.11a YDS,Trad,3,,2.4,11,13.0,"Richard Rossiter & Gail Effron, 1997.","All Locations > Colorado > Boulder > Upper Dream Canyon > Lost Angel > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105752248/zentropa
123264319,Left Leg,5.11 YDS,Sport,1,40.0,2.3,4,4.0,"Bruno Hache, Bob D'Antonio, Dan Brockway, 2013","All Locations > Colorado > Boulder > Upper Dream Canyon > Oceanic Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/123264319/left-leg
113287732,Bolted Route Number 3,5.9+ YDS,Sport,1,100.0,2.0,7,13.0,unknown,"All Locations > Colorado > Boulder > Upper Dream Canyon > Water Slabs > 
                    Sort Routes
            ",https://www.mountainproject.com/route/113287732/bolted-route-number-3
105748526,Creature from the Black Lagoon,5.12a YDS,Sport,1,90.0,3.1,76,142.0,"Steve Sangdahl, Janet Robinson, and John Baldwin","All Locations > Colorado > Boulder > Upper Dream Canyon > Oceanic Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105748526/creature-from-the-black-lagoon
106368004,Touch of Grey,5.8 YDS,Trad,1,75.0,2.0,1,0.0,"BH/GC, 2009","All Locations > Colorado > Boulder > Upper Dream Canyon > Touch of Grey Slabs > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106368004/touch-of-grey
105866598,Crack a Smile,5.11c YDS,Sport,1,80.0,1.7,14,22.0,"Nelson, Rolofson, Reynolds, 1999","All Locations > Colorado > Boulder > Upper Dream Canyon > Midnight Rock > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105866598/crack-a-smile
105831275,Jane Eyre,5.11b YDS,Trad,1,60.0,2.7,3,1.0,"Vaino Kodas, Mary Zuvela, 2004","All Locations > Colorado > Boulder > Upper Dream Canyon > Classic Cliff > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105831275/jane-eyre
119348302,Nightmare Come True,5.12a YDS,Sport,1,35.0,1.0,1,1.0,"John Baldwin, Steve Sangdahl, Oct 2000","All Locations > Colorado > Boulder > Upper Dream Canyon > Oceanic Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/119348302/nightmare-come-true
