Route ID,Route Name,Grade,Type,Pitches,Length (ft),Stars,Votes,Ticks,FA Info,Area Hierarchy,URL
105755401,The Offset,5.9+ YDS,Trad,1,,3.1,10.0,10.0,"George Hurley, Mike Yokel","All Locations > Colorado > Boulder > Eldorado Mountain > Mickey Mouse Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105755401/the-offset
105763116,Sleeping Digit,5.10b YDS,Trad,1,50.0,1.0,1.0,1.0,"D. Fortner & T. Collins, 1989","All Locations > Colorado > Boulder > Eldorado Mountain > Ridge 2 > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105763116/sleeping-digit
105765009,Vergin' on Perversion,5.11c YDS,Trad,4,400.0,3.4,19.0,16.0,DeMallie & Hare - 1989,"All Locations > Colorado > Boulder > Eldorado Mountain > Mickey Mouse Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105765009/vergin-on-perversion
106280399,Terminal,5.13a YDS,Sport,1,35.0,2.4,18.0,15.0,"Colin Lantz, 1991","All Locations > Colorado > Boulder > Eldorado Mountain > Industrial Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106280399/terminal
105756166,Golden Shower,5.11 YDS,Sport,1,30.0,1.6,10.0,5.0,"Alan Nelson, 1991","All Locations > Colorado > Boulder > Eldorado Mountain > Ridge 1 > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105756166/golden-shower
111610949,Inseminator (only P1's 1st 70 ft),5.10b YDS,Sport,1,70.0,2.3,12.0,20.0,unknown,"All Locations > Colorado > Boulder > Eldorado Mountain > Ridge 1 > 
                    Sort Routes
            ",https://www.mountainproject.com/route/111610949/inseminator-only-p1s-1st-70-ft
105959135,Big Moe,5.13 YDS,Sport,1,55.0,0.0,0.0,0.0,Moe Hershoff and Tripp Collins? bolted by Mark Rolofson,"All Locations > Colorado > Boulder > Eldorado Mountain > Behemoth > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105959135/big-moe
105883718,Opus 73,5.10a YDS,Trad,1,85.0,2.0,2.0,2.0,Jim Erickson and Steve Wunsch  1973,"All Locations > Colorado > Boulder > Eldorado Mountain > Secret Crag (aka Ridg… > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105883718/opus-73
120018589,Gunsmoke,5.12b YDS,Sport,1,50.0,3.0,1.0,0.0,"Dave Crawford & Bill Demallie, 1989?","All Locations > Colorado > Boulder > Eldorado Mountain > Ridge 4 > 
                    Sort Routes
            ",https://www.mountainproject.com/route/120018589/gunsmoke
106264052,T. G. V.,5.13c YDS,Sport,1,45.0,3.9,16.0,10.0,"George Squibb, 1992","All Locations > Colorado > Boulder > Eldorado Mountain > Industrial Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106264052/t-g-v
105791151,The Adulterer,5.12b YDS,Sport,1,100.0,2.9,8.0,10.0,"Tod Anderson, Nate Adams, Will Meneker","All Locations > Colorado > Boulder > Eldorado Mountain > Ridge 1 > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105791151/the-adulterer
106342828,Tunnel Vision,5.13b YDS,Sport,1,40.0,2.7,15.0,7.0,Colin Lantz,"All Locations > Colorado > Boulder > Eldorado Mountain > Industrial Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106342828/tunnel-vision
105848169,Krystal Klyr,5.11b YDS,Trad,1,110.0,2.5,10.0,9.0,"D. Breashears, S. Mammen, 1975","All Locations > Colorado > Boulder > Eldorado Mountain > Mickey Mouse Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105848169/krystal-klyr
105757504,Railing,5.12b YDS,Sport,1,40.0,2.0,23.0,21.0,"Jim Hall, Colin Lantz, 1992","All Locations > Colorado > Boulder > Eldorado Mountain > Industrial Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105757504/railing
107919049,Honeymoon In Beirut,5.12b YDS,Sport,1,40.0,2.8,6.0,3.0,Morris R. Hershoff,"All Locations > Colorado > Boulder > Eldorado Mountain > Ridge 4 > 
                    Sort Routes
            ",https://www.mountainproject.com/route/107919049/honeymoon-in-beirut
120021748,Oversprayed And Worthless (AKA: The Ejaculator),5.12c YDS,Sport,1,60.0,4.0,2.0,3.0,"Curt Fry, 1992","All Locations > Colorado > Boulder > Eldorado Mountain > Ridge 1 > 
                    Sort Routes
            ",https://www.mountainproject.com/route/120021748/oversprayed-and-worthless-aka-the-ejaculator
105750628,Mind Control,5.10d YDS,Sport,1,100.0,2.8,5.0,4.0,unknown,"All Locations > Colorado > Boulder > Eldorado Mountain > Secret Crag (aka Ridg… > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105750628/mind-control
105762996,Boxcar Willie,5.11a YDS,Sport,1,80.0,1.7,6.0,3.0,"Mike Clinton & Bill DeMallie, 1988","All Locations > Colorado > Boulder > Eldorado Mountain > Mickey Mouse Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105762996/boxcar-willie
105750583,The Three Mousketeers,5.11c YDS,Sport Fixed Hardware,1,,2.2,13.0,8.0,"Fred Knapp, Bill DeMaillie, Will Nichols, 1989","All Locations > Colorado > Boulder > Eldorado Mountain > Mickey Mouse Wall > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105750583/the-three-mousketeers
105799885,The Cyber Spraylord,5.9+ YDS,Sport,1,60.0,2.6,10.0,14.0,T. Anderson/Adams,"All Locations > Colorado > Boulder > Eldorado Mountain > Ridge 1 > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105799885/the-cyber-spraylord
105798006,Burning Down the House,5.11d YDS,Sport,1,90.0,2.5,2.0,2.0,"Tod Anderson, Doug Sinor, Will Meneker","All Locations > Colorado > Boulder > Eldorado Mountain > Secret Crag (aka Ridg… > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105798006/burning-down-the-house
105759858,Occupied Territory,5.13a YDS,Sport,1,80.0,3.3,19.0,11.0,Moe Hershoff,"All Locations > Colorado > Boulder > Eldorado Mountain > Ridge 4 > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105759858/occupied-territory
